MONTH,STATE,SEX,AGEGRP,YEAR,PRIMARYCOND,NVISITS
8,Rhode Island,1,05_09,2014,Strep pharyngitis,11
8,Rhode Island,1,05_09,2015,Strep pharyngitis,4
8,Rhode Island,1,05_09,2016,Strep pharyngitis,8
8,Rhode Island,1,05_09,2017,Strep pharyngitis,8
8,Rhode Island,1,05_09,2018,Strep pharyngitis,5
8,Rhode Island,1,10_19,2010,Strep pharyngitis,11
8,Rhode Island,1,10_19,2011,Strep pharyngitis,10
8,Rhode Island,1,10_19,2012,Strep pharyngitis,9
8,Rhode Island,1,10_19,2013,Strep pharyngitis,3
8,Rhode Island,1,10_19,2014,Strep pharyngitis,6
8,Rhode Island,1,10_19,2015,Strep pharyngitis,9
8,Rhode Island,1,10_19,2016,Strep pharyngitis,9
8,Rhode Island,1,10_19,2017,Strep pharyngitis,9
8,Rhode Island,1,10_19,2018,Strep pharyngitis,9
8,Rhode Island,1,20_29,2010,Strep pharyngitis,2
8,Rhode Island,1,20_29,2011,Strep pharyngitis,3
8,Rhode Island,1,20_29,2012,Strep pharyngitis,1
8,Rhode Island,1,20_29,2013,Strep pharyngitis,4
8,Rhode Island,1,20_29,2014,Strep pharyngitis,5
8,Rhode Island,1,20_29,2015,NA,0
8,Rhode Island,1,20_29,2016,Strep pharyngitis,3
8,Rhode Island,1,20_29,2017,Strep pharyngitis,3
8,Rhode Island,1,20_29,2018,Strep pharyngitis,4
8,Rhode Island,1,30_39,2010,Strep pharyngitis,1
8,Rhode Island,1,30_39,2011,NA,0
8,Rhode Island,1,30_39,2012,Strep pharyngitis,1
8,Rhode Island,1,30_39,2013,Strep pharyngitis,2
8,Rhode Island,1,30_39,2014,Strep pharyngitis,3
8,Rhode Island,1,30_39,2015,Strep pharyngitis,3
8,Rhode Island,1,30_39,2016,Strep pharyngitis,2
8,Rhode Island,1,30_39,2017,Strep pharyngitis,5
8,Rhode Island,1,30_39,2018,Strep pharyngitis,2
8,Rhode Island,1,40_49,2010,Strep pharyngitis,4
8,Rhode Island,1,40_49,2011,Strep pharyngitis,1
8,Rhode Island,1,40_49,2012,Strep pharyngitis,1
8,Rhode Island,1,40_49,2013,Strep pharyngitis,1
8,Rhode Island,1,40_49,2014,Strep pharyngitis,1
8,Rhode Island,1,40_49,2015,NA,0
8,Rhode Island,1,40_49,2016,Strep pharyngitis,2
8,Rhode Island,1,40_49,2017,Strep pharyngitis,3
8,Rhode Island,1,40_49,2018,Strep pharyngitis,3
8,Rhode Island,1,50_59,2010,Strep pharyngitis,1
8,Rhode Island,1,50_59,2011,Strep pharyngitis,2
8,Rhode Island,1,50_59,2012,NA,0
8,Rhode Island,1,50_59,2013,NA,0
8,Rhode Island,1,50_59,2014,Strep pharyngitis,1
8,Rhode Island,1,50_59,2015,Strep pharyngitis,1
8,Rhode Island,1,50_59,2016,Strep pharyngitis,3
8,Rhode Island,1,50_59,2017,NA,0
8,Rhode Island,1,50_59,2018,Strep pharyngitis,2
8,Rhode Island,1,60_69,2010,Strep pharyngitis,2
8,Rhode Island,1,60_69,2011,NA,0
8,Rhode Island,1,60_69,2012,NA,0
8,Rhode Island,1,60_69,2013,NA,0
8,Rhode Island,1,60_69,2014,NA,0
8,Rhode Island,1,60_69,2015,Strep pharyngitis,1
8,Rhode Island,1,60_69,2016,NA,0
8,Rhode Island,1,60_69,2017,NA,0
8,Rhode Island,1,60_69,2018,NA,0
8,Rhode Island,2,00_04,2010,Strep pharyngitis,7
8,Rhode Island,2,00_04,2011,Strep pharyngitis,2
8,Rhode Island,2,00_04,2012,Strep pharyngitis,1
8,Rhode Island,2,00_04,2013,Strep pharyngitis,1
8,Rhode Island,2,00_04,2014,Strep pharyngitis,7
8,Rhode Island,2,00_04,2015,Strep pharyngitis,2
8,Rhode Island,2,00_04,2016,Strep pharyngitis,3
8,Rhode Island,2,00_04,2017,Strep pharyngitis,5
8,Rhode Island,2,00_04,2018,Strep pharyngitis,3
8,Rhode Island,2,05_09,2010,Strep pharyngitis,11
8,Rhode Island,2,05_09,2011,Strep pharyngitis,9
8,Rhode Island,2,05_09,2012,Strep pharyngitis,11
8,Rhode Island,2,05_09,2013,Strep pharyngitis,4
8,Rhode Island,2,05_09,2014,Strep pharyngitis,4
8,Rhode Island,2,05_09,2015,Strep pharyngitis,6
8,Rhode Island,2,05_09,2016,Strep pharyngitis,7
8,Rhode Island,2,05_09,2017,Strep pharyngitis,5
8,Rhode Island,2,05_09,2018,Strep pharyngitis,1
8,Rhode Island,2,10_19,2010,Strep pharyngitis,11
8,Rhode Island,2,10_19,2011,Strep pharyngitis,5
8,Rhode Island,2,10_19,2012,Strep pharyngitis,9
8,Rhode Island,2,10_19,2013,Strep pharyngitis,7
8,Rhode Island,2,10_19,2014,Strep pharyngitis,12
8,Rhode Island,2,10_19,2015,Strep pharyngitis,6
8,Rhode Island,2,10_19,2016,Strep pharyngitis,8
8,Rhode Island,2,10_19,2017,Strep pharyngitis,8
8,Rhode Island,2,10_19,2018,Strep pharyngitis,8
8,Rhode Island,2,20_29,2010,Strep pharyngitis,4
8,Rhode Island,2,20_29,2011,Strep pharyngitis,14
8,Rhode Island,2,20_29,2012,Strep pharyngitis,4
8,Rhode Island,2,20_29,2013,Strep pharyngitis,5
8,Rhode Island,2,20_29,2014,Strep pharyngitis,10
8,Rhode Island,2,20_29,2015,Strep pharyngitis,1
8,Rhode Island,2,20_29,2016,Strep pharyngitis,5
8,Rhode Island,2,20_29,2017,Strep pharyngitis,5
8,Rhode Island,2,20_29,2018,Strep pharyngitis,5
8,Rhode Island,2,30_39,2010,Strep pharyngitis,4
8,Rhode Island,2,30_39,2011,Strep pharyngitis,8
8,Rhode Island,2,30_39,2012,Strep pharyngitis,5
8,Rhode Island,2,30_39,2013,Strep pharyngitis,2
8,Rhode Island,2,30_39,2014,Strep pharyngitis,8
8,Rhode Island,2,30_39,2015,Strep pharyngitis,2
8,Rhode Island,2,30_39,2016,NA,0
8,Rhode Island,2,30_39,2017,Strep pharyngitis,5
8,Rhode Island,2,30_39,2018,Strep pharyngitis,6
8,Rhode Island,2,40_49,2010,Strep pharyngitis,3
8,Rhode Island,2,40_49,2011,Strep pharyngitis,4
8,Rhode Island,2,40_49,2012,NA,0
8,Rhode Island,2,40_49,2013,Strep pharyngitis,4
8,Rhode Island,2,40_49,2014,Strep pharyngitis,3
8,Rhode Island,2,40_49,2015,Strep pharyngitis,1
8,Rhode Island,2,40_49,2016,Strep pharyngitis,3
8,Rhode Island,2,40_49,2017,Strep pharyngitis,3
8,Rhode Island,2,40_49,2018,Strep pharyngitis,7
8,Rhode Island,2,50_59,2010,Strep pharyngitis,6
8,Rhode Island,2,50_59,2011,Strep pharyngitis,2
8,Rhode Island,2,50_59,2012,Strep pharyngitis,2
8,Rhode Island,2,50_59,2013,Strep pharyngitis,3
8,Rhode Island,2,50_59,2014,Strep pharyngitis,5
8,Rhode Island,2,50_59,2015,NA,0
8,Rhode Island,2,50_59,2016,NA,0
8,Rhode Island,2,50_59,2017,Strep pharyngitis,1
8,Rhode Island,2,50_59,2018,NA,0
8,Rhode Island,2,60_69,2010,Strep pharyngitis,1
8,Rhode Island,2,60_69,2011,NA,0
8,Rhode Island,2,60_69,2012,NA,0
8,Rhode Island,2,60_69,2013,Strep pharyngitis,1
8,Rhode Island,2,60_69,2014,Strep pharyngitis,1
8,Rhode Island,2,60_69,2015,NA,0
8,Rhode Island,2,60_69,2016,NA,0
8,Rhode Island,2,60_69,2017,NA,0
8,Rhode Island,2,60_69,2018,NA,0
8,South Carolina,1,00_04,2010,Strep pharyngitis,252
8,South Carolina,1,00_04,2011,Strep pharyngitis,221
8,South Carolina,1,00_04,2012,Strep pharyngitis,179
8,South Carolina,1,00_04,2013,Strep pharyngitis,126
8,South Carolina,1,00_04,2014,Strep pharyngitis,159
8,South Carolina,1,00_04,2015,Strep pharyngitis,192
8,South Carolina,1,00_04,2016,Strep pharyngitis,186
8,South Carolina,1,00_04,2017,Strep pharyngitis,48
8,South Carolina,1,00_04,2018,Strep pharyngitis,32
8,South Carolina,1,05_09,2010,Strep pharyngitis,202
8,South Carolina,1,05_09,2011,Strep pharyngitis,221
8,South Carolina,1,05_09,2012,Strep pharyngitis,167
8,South Carolina,1,05_09,2013,Strep pharyngitis,130
8,South Carolina,1,05_09,2014,Strep pharyngitis,170
8,South Carolina,1,05_09,2015,Strep pharyngitis,215
8,South Carolina,1,05_09,2016,Strep pharyngitis,228
8,South Carolina,1,05_09,2017,Strep pharyngitis,59
8,South Carolina,1,05_09,2018,Strep pharyngitis,38
8,South Carolina,1,10_19,2010,Strep pharyngitis,142
8,South Carolina,1,10_19,2011,Strep pharyngitis,131
8,South Carolina,1,10_19,2012,Strep pharyngitis,111
8,South Carolina,1,10_19,2013,Strep pharyngitis,120
8,South Carolina,1,10_19,2014,Strep pharyngitis,105
8,South Carolina,1,10_19,2015,Strep pharyngitis,113
8,South Carolina,1,10_19,2016,Strep pharyngitis,156
8,South Carolina,1,10_19,2017,Strep pharyngitis,35
8,South Carolina,1,10_19,2018,Strep pharyngitis,31
8,South Carolina,1,20_29,2010,Strep pharyngitis,26
8,South Carolina,1,20_29,2011,Strep pharyngitis,46
8,South Carolina,1,20_29,2012,Strep pharyngitis,51
8,South Carolina,1,20_29,2013,Strep pharyngitis,51
8,South Carolina,1,20_29,2014,Strep pharyngitis,71
8,South Carolina,1,20_29,2015,Strep pharyngitis,60
8,South Carolina,1,20_29,2016,Strep pharyngitis,74
8,South Carolina,1,20_29,2017,Strep pharyngitis,20
8,South Carolina,1,20_29,2018,Strep pharyngitis,17
8,South Carolina,1,30_39,2010,Strep pharyngitis,44
8,South Carolina,1,30_39,2011,Strep pharyngitis,49
8,South Carolina,1,30_39,2012,Strep pharyngitis,47
8,South Carolina,1,30_39,2013,Strep pharyngitis,41
8,South Carolina,1,30_39,2014,Strep pharyngitis,54
8,South Carolina,1,30_39,2015,Strep pharyngitis,48
8,South Carolina,1,30_39,2016,Strep pharyngitis,61
8,South Carolina,1,30_39,2017,Strep pharyngitis,18
8,South Carolina,1,30_39,2018,Strep pharyngitis,13
8,South Carolina,1,40_49,2010,Strep pharyngitis,23
8,South Carolina,1,40_49,2011,Strep pharyngitis,30
8,South Carolina,1,40_49,2012,Strep pharyngitis,18
8,South Carolina,1,40_49,2013,Strep pharyngitis,24
8,South Carolina,1,40_49,2014,Strep pharyngitis,29
8,South Carolina,1,40_49,2015,Strep pharyngitis,25
8,South Carolina,1,40_49,2016,Strep pharyngitis,21
8,South Carolina,1,40_49,2017,Strep pharyngitis,13
8,South Carolina,1,40_49,2018,Strep pharyngitis,2
8,South Carolina,1,50_59,2010,Strep pharyngitis,12
8,South Carolina,1,50_59,2011,Strep pharyngitis,12
8,South Carolina,1,50_59,2012,Strep pharyngitis,16
8,South Carolina,1,50_59,2013,Strep pharyngitis,8
8,South Carolina,1,50_59,2014,Strep pharyngitis,19
8,South Carolina,1,50_59,2015,Strep pharyngitis,13
8,South Carolina,1,50_59,2016,Strep pharyngitis,22
8,South Carolina,1,50_59,2017,Strep pharyngitis,4
8,South Carolina,1,50_59,2018,Strep pharyngitis,3
8,South Carolina,1,60_69,2010,Strep pharyngitis,8
8,South Carolina,1,60_69,2011,NA,0
8,South Carolina,1,60_69,2012,Strep pharyngitis,4
8,South Carolina,1,60_69,2013,Strep pharyngitis,2
8,South Carolina,1,60_69,2014,Strep pharyngitis,4
8,South Carolina,1,60_69,2015,Strep pharyngitis,3
8,South Carolina,1,60_69,2016,Strep pharyngitis,2
8,South Carolina,1,60_69,2017,Strep pharyngitis,3
8,South Carolina,1,60_69,2018,Strep pharyngitis,1
8,South Carolina,2,00_04,2010,Strep pharyngitis,217
8,South Carolina,2,00_04,2011,Strep pharyngitis,213
8,South Carolina,2,00_04,2012,Strep pharyngitis,172
8,South Carolina,2,00_04,2013,Strep pharyngitis,105
8,South Carolina,2,00_04,2014,Strep pharyngitis,136
8,South Carolina,2,00_04,2015,Strep pharyngitis,149
8,South Carolina,2,00_04,2016,Strep pharyngitis,187
8,South Carolina,2,00_04,2017,Strep pharyngitis,41
8,South Carolina,2,00_04,2018,Strep pharyngitis,34
8,South Carolina,2,05_09,2010,Strep pharyngitis,212
8,South Carolina,2,05_09,2011,Strep pharyngitis,241
8,South Carolina,2,05_09,2012,Strep pharyngitis,198
8,South Carolina,2,05_09,2013,Strep pharyngitis,140
8,South Carolina,2,05_09,2014,Strep pharyngitis,172
8,South Carolina,2,05_09,2015,Strep pharyngitis,185
8,South Carolina,2,05_09,2016,Strep pharyngitis,208
8,South Carolina,2,05_09,2017,Strep pharyngitis,36
8,South Carolina,2,05_09,2018,Strep pharyngitis,44
8,South Carolina,2,10_19,2010,Strep pharyngitis,152
8,South Carolina,2,10_19,2011,Strep pharyngitis,218
8,South Carolina,2,10_19,2012,Strep pharyngitis,153
8,South Carolina,2,10_19,2013,Strep pharyngitis,128
8,South Carolina,2,10_19,2014,Strep pharyngitis,160
8,South Carolina,2,10_19,2015,Strep pharyngitis,186
8,South Carolina,2,10_19,2016,Strep pharyngitis,171
8,South Carolina,2,10_19,2017,Strep pharyngitis,47
8,South Carolina,2,10_19,2018,Strep pharyngitis,43
8,South Carolina,2,20_29,2010,Strep pharyngitis,79
8,South Carolina,2,20_29,2011,Strep pharyngitis,103
8,South Carolina,2,20_29,2012,Strep pharyngitis,71
8,South Carolina,2,20_29,2013,Strep pharyngitis,89
8,South Carolina,2,20_29,2014,Strep pharyngitis,124
8,South Carolina,2,20_29,2015,Strep pharyngitis,113
8,South Carolina,2,20_29,2016,Strep pharyngitis,142
8,South Carolina,2,20_29,2017,Strep pharyngitis,42
8,South Carolina,2,20_29,2018,Strep pharyngitis,24
8,South Carolina,2,30_39,2010,Strep pharyngitis,94
8,South Carolina,2,30_39,2011,Strep pharyngitis,101
8,South Carolina,2,30_39,2012,Strep pharyngitis,72
8,South Carolina,2,30_39,2013,Strep pharyngitis,82
8,South Carolina,2,30_39,2014,Strep pharyngitis,96
8,South Carolina,2,30_39,2015,Strep pharyngitis,128
8,South Carolina,2,30_39,2016,Strep pharyngitis,148
8,South Carolina,2,30_39,2017,Strep pharyngitis,25
8,South Carolina,2,30_39,2018,Strep pharyngitis,24
8,South Carolina,2,40_49,2010,Strep pharyngitis,56
8,South Carolina,2,40_49,2011,Strep pharyngitis,57
8,South Carolina,2,40_49,2012,Strep pharyngitis,47
8,South Carolina,2,40_49,2013,Strep pharyngitis,52
8,South Carolina,2,40_49,2014,Strep pharyngitis,65
8,South Carolina,2,40_49,2015,Strep pharyngitis,59
8,South Carolina,2,40_49,2016,Strep pharyngitis,62
8,South Carolina,2,40_49,2017,Strep pharyngitis,16
8,South Carolina,2,40_49,2018,Strep pharyngitis,10
8,South Carolina,2,50_59,2010,Strep pharyngitis,36
8,South Carolina,2,50_59,2011,Strep pharyngitis,47
8,South Carolina,2,50_59,2012,Strep pharyngitis,37
8,South Carolina,2,50_59,2013,Strep pharyngitis,44
8,South Carolina,2,50_59,2014,Strep pharyngitis,38
8,South Carolina,2,50_59,2015,Strep pharyngitis,47
8,South Carolina,2,50_59,2016,Strep pharyngitis,36
8,South Carolina,2,50_59,2017,Strep pharyngitis,7
8,South Carolina,2,50_59,2018,Strep pharyngitis,3
8,South Carolina,2,60_69,2010,Strep pharyngitis,12
8,South Carolina,2,60_69,2011,Strep pharyngitis,10
8,South Carolina,2,60_69,2012,Strep pharyngitis,5
8,South Carolina,2,60_69,2013,Strep pharyngitis,15
8,South Carolina,2,60_69,2014,Strep pharyngitis,12
8,South Carolina,2,60_69,2015,Strep pharyngitis,11
8,South Carolina,2,60_69,2016,Strep pharyngitis,9
8,South Carolina,2,60_69,2017,Strep pharyngitis,4
8,South Carolina,2,60_69,2018,Strep pharyngitis,1
8,South Dakota,1,00_04,2010,Strep pharyngitis,10
8,South Dakota,1,00_04,2011,Strep pharyngitis,12
8,South Dakota,1,00_04,2012,Strep pharyngitis,13
8,South Dakota,1,00_04,2013,Strep pharyngitis,2
8,South Dakota,1,00_04,2014,Strep pharyngitis,12
8,South Dakota,1,00_04,2015,Strep pharyngitis,18
8,South Dakota,1,00_04,2016,Strep pharyngitis,11
8,South Dakota,1,00_04,2017,Strep pharyngitis,8
8,South Dakota,1,00_04,2018,Strep pharyngitis,4
8,South Dakota,1,05_09,2010,Strep pharyngitis,4
8,South Dakota,1,05_09,2011,Strep pharyngitis,10
8,South Dakota,1,05_09,2012,Strep pharyngitis,3
8,South Dakota,1,05_09,2013,Strep pharyngitis,5
8,South Dakota,1,05_09,2014,Strep pharyngitis,8
8,South Dakota,1,05_09,2015,Strep pharyngitis,5
8,South Dakota,1,05_09,2016,Strep pharyngitis,11
8,South Dakota,1,05_09,2017,Strep pharyngitis,5
8,South Dakota,1,05_09,2018,Strep pharyngitis,9
8,South Dakota,1,10_19,2010,Strep pharyngitis,9
8,South Dakota,1,10_19,2011,Strep pharyngitis,7
8,South Dakota,1,10_19,2012,Strep pharyngitis,6
8,South Dakota,1,10_19,2013,Strep pharyngitis,2
8,South Dakota,1,10_19,2014,Strep pharyngitis,6
8,South Dakota,1,10_19,2015,Strep pharyngitis,5
8,South Dakota,1,10_19,2016,Strep pharyngitis,4
8,South Dakota,1,10_19,2017,Strep pharyngitis,7
8,South Dakota,1,10_19,2018,Strep pharyngitis,4
8,South Dakota,1,20_29,2010,NA,0
8,South Dakota,1,20_29,2011,Strep pharyngitis,5
8,South Dakota,1,20_29,2012,Strep pharyngitis,4
8,South Dakota,1,20_29,2013,NA,0
8,South Dakota,1,20_29,2014,Strep pharyngitis,1
8,South Dakota,1,20_29,2015,Strep pharyngitis,3
8,South Dakota,1,20_29,2016,Strep pharyngitis,3
8,South Dakota,1,20_29,2017,Strep pharyngitis,2
8,South Dakota,1,20_29,2018,Strep pharyngitis,2
8,South Dakota,1,30_39,2010,Strep pharyngitis,4
8,South Dakota,1,30_39,2011,NA,0
8,South Dakota,1,30_39,2012,Strep pharyngitis,2
8,South Dakota,1,30_39,2013,Strep pharyngitis,3
8,South Dakota,1,30_39,2014,NA,0
8,South Dakota,1,30_39,2015,Strep pharyngitis,1
8,South Dakota,1,30_39,2016,NA,0
8,South Dakota,1,30_39,2017,Strep pharyngitis,3
8,South Dakota,1,30_39,2018,Strep pharyngitis,9
8,South Dakota,1,40_49,2010,NA,0
8,South Dakota,1,40_49,2011,NA,0
8,South Dakota,1,40_49,2012,Strep pharyngitis,1
8,South Dakota,1,40_49,2013,NA,0
8,South Dakota,1,40_49,2014,Strep pharyngitis,1
8,South Dakota,1,40_49,2015,Strep pharyngitis,5
8,South Dakota,1,40_49,2016,Strep pharyngitis,1
8,South Dakota,1,40_49,2017,NA,0
8,South Dakota,1,40_49,2018,Strep pharyngitis,2
8,South Dakota,1,50_59,2010,NA,0
8,South Dakota,1,50_59,2011,NA,0
8,South Dakota,1,50_59,2012,NA,0
8,South Dakota,1,50_59,2013,NA,0
8,South Dakota,1,50_59,2014,Strep pharyngitis,2
8,South Dakota,1,50_59,2015,Strep pharyngitis,1
8,South Dakota,1,50_59,2016,NA,0
8,South Dakota,1,50_59,2017,Strep pharyngitis,1
8,South Dakota,1,50_59,2018,Strep pharyngitis,1
8,South Dakota,1,60_69,2010,NA,0
8,South Dakota,1,60_69,2011,NA,0
8,South Dakota,1,60_69,2012,NA,0
8,South Dakota,1,60_69,2013,Strep pharyngitis,1
8,South Dakota,1,60_69,2014,NA,0
8,South Dakota,1,60_69,2015,NA,0
8,South Dakota,1,60_69,2016,NA,0
8,South Dakota,1,60_69,2017,NA,0
8,South Dakota,1,60_69,2018,NA,0
8,South Dakota,2,00_04,2010,Strep pharyngitis,8
8,South Dakota,2,00_04,2011,Strep pharyngitis,7
8,South Dakota,2,00_04,2012,Strep pharyngitis,10
8,South Dakota,2,00_04,2013,Strep pharyngitis,6
8,South Dakota,2,00_04,2014,Strep pharyngitis,6
8,South Dakota,2,00_04,2015,Strep pharyngitis,13
8,South Dakota,2,00_04,2016,Strep pharyngitis,4
8,South Dakota,2,00_04,2017,Strep pharyngitis,8
8,South Dakota,2,00_04,2018,Strep pharyngitis,7
8,South Dakota,2,05_09,2010,Strep pharyngitis,8
8,South Dakota,2,05_09,2011,Strep pharyngitis,12
8,South Dakota,2,05_09,2012,Strep pharyngitis,11
8,South Dakota,2,05_09,2013,Strep pharyngitis,7
8,South Dakota,2,05_09,2014,Strep pharyngitis,11
8,South Dakota,2,05_09,2015,Strep pharyngitis,16
8,South Dakota,2,05_09,2016,Strep pharyngitis,4
8,South Dakota,2,05_09,2017,Strep pharyngitis,7
8,South Dakota,2,05_09,2018,Strep pharyngitis,7
8,South Dakota,2,10_19,2010,Strep pharyngitis,8
8,South Dakota,2,10_19,2011,Strep pharyngitis,11
8,South Dakota,2,10_19,2012,Strep pharyngitis,6
8,South Dakota,2,10_19,2013,Strep pharyngitis,3
8,South Dakota,2,10_19,2014,Strep pharyngitis,9
8,South Dakota,2,10_19,2015,Strep pharyngitis,7
8,South Dakota,2,10_19,2016,Strep pharyngitis,6
8,South Dakota,2,10_19,2017,Strep pharyngitis,9
8,South Dakota,2,10_19,2018,Strep pharyngitis,1
8,South Dakota,2,20_29,2010,Strep pharyngitis,4
8,South Dakota,2,20_29,2011,Strep pharyngitis,10
8,South Dakota,2,20_29,2012,Strep pharyngitis,7
8,South Dakota,2,20_29,2013,Strep pharyngitis,3
8,South Dakota,2,20_29,2014,Strep pharyngitis,4
8,South Dakota,2,20_29,2015,Strep pharyngitis,11
8,South Dakota,2,20_29,2016,Strep pharyngitis,5
8,South Dakota,2,20_29,2017,Strep pharyngitis,5
8,South Dakota,2,20_29,2018,Strep pharyngitis,5
8,South Dakota,2,30_39,2010,Strep pharyngitis,5
8,South Dakota,2,30_39,2011,Strep pharyngitis,3
8,South Dakota,2,30_39,2012,Strep pharyngitis,4
8,South Dakota,2,30_39,2013,Strep pharyngitis,9
8,South Dakota,2,30_39,2014,Strep pharyngitis,4
8,South Dakota,2,30_39,2015,Strep pharyngitis,7
8,South Dakota,2,30_39,2016,Strep pharyngitis,4
8,South Dakota,2,30_39,2017,Strep pharyngitis,5
8,South Dakota,2,30_39,2018,Strep pharyngitis,3
8,South Dakota,2,40_49,2010,NA,0
8,South Dakota,2,40_49,2011,Strep pharyngitis,3
8,South Dakota,2,40_49,2012,Strep pharyngitis,1
8,South Dakota,2,40_49,2013,Strep pharyngitis,1
8,South Dakota,2,40_49,2014,Strep pharyngitis,7
8,South Dakota,2,40_49,2015,Strep pharyngitis,3
8,South Dakota,2,40_49,2016,Strep pharyngitis,2
8,South Dakota,2,40_49,2017,Strep pharyngitis,1
8,South Dakota,2,40_49,2018,NA,0
8,South Dakota,2,50_59,2010,Strep pharyngitis,2
8,South Dakota,2,50_59,2011,NA,0
8,South Dakota,2,50_59,2012,Strep pharyngitis,1
8,South Dakota,2,50_59,2013,NA,0
8,South Dakota,2,50_59,2014,Strep pharyngitis,1
8,South Dakota,2,50_59,2015,Strep pharyngitis,3
8,South Dakota,2,50_59,2016,Strep pharyngitis,2
8,South Dakota,2,50_59,2017,NA,0
8,South Dakota,2,50_59,2018,NA,0
8,South Dakota,2,60_69,2010,NA,0
8,South Dakota,2,60_69,2011,NA,0
8,South Dakota,2,60_69,2012,NA,0
8,South Dakota,2,60_69,2013,NA,0
8,South Dakota,2,60_69,2014,NA,0
8,South Dakota,2,60_69,2015,NA,0
8,South Dakota,2,60_69,2016,Strep pharyngitis,1
8,South Dakota,2,60_69,2017,NA,0
8,South Dakota,2,60_69,2018,NA,0
8,Tennessee,1,00_04,2010,Strep pharyngitis,195
8,Tennessee,1,00_04,2011,Strep pharyngitis,239
8,Tennessee,1,00_04,2012,Strep pharyngitis,206
8,Tennessee,1,00_04,2013,Strep pharyngitis,171
8,Tennessee,1,00_04,2014,Strep pharyngitis,186
8,Tennessee,1,00_04,2015,Strep pharyngitis,160
8,Tennessee,1,00_04,2016,Strep pharyngitis,192
8,Tennessee,1,00_04,2017,Strep pharyngitis,132
8,Tennessee,1,00_04,2018,Strep pharyngitis,65
8,Tennessee,1,05_09,2010,Strep pharyngitis,227
8,Tennessee,1,05_09,2011,Strep pharyngitis,276
8,Tennessee,1,05_09,2012,Strep pharyngitis,287
8,Tennessee,1,05_09,2013,Strep pharyngitis,222
8,Tennessee,1,05_09,2014,Strep pharyngitis,266
8,Tennessee,1,05_09,2015,Strep pharyngitis,202
8,Tennessee,1,05_09,2016,Strep pharyngitis,313
8,Tennessee,1,05_09,2017,Strep pharyngitis,143
8,Tennessee,1,05_09,2018,Strep pharyngitis,103
8,Tennessee,1,10_19,2010,Strep pharyngitis,167
8,Tennessee,1,10_19,2011,Strep pharyngitis,259
8,Tennessee,1,10_19,2012,Strep pharyngitis,221
8,Tennessee,1,10_19,2013,Strep pharyngitis,179
8,Tennessee,1,10_19,2014,Strep pharyngitis,213
8,Tennessee,1,10_19,2015,Strep pharyngitis,213
8,Tennessee,1,10_19,2016,Strep pharyngitis,279
8,Tennessee,1,10_19,2017,Strep pharyngitis,142
8,Tennessee,1,10_19,2018,Strep pharyngitis,55
8,Tennessee,1,20_29,2010,Strep pharyngitis,17
8,Tennessee,1,20_29,2011,Strep pharyngitis,41
8,Tennessee,1,20_29,2012,Strep pharyngitis,57
8,Tennessee,1,20_29,2013,Strep pharyngitis,57
8,Tennessee,1,20_29,2014,Strep pharyngitis,54
8,Tennessee,1,20_29,2015,Strep pharyngitis,43
8,Tennessee,1,20_29,2016,Strep pharyngitis,65
8,Tennessee,1,20_29,2017,Strep pharyngitis,35
8,Tennessee,1,20_29,2018,Strep pharyngitis,23
8,Tennessee,1,30_39,2010,Strep pharyngitis,42
8,Tennessee,1,30_39,2011,Strep pharyngitis,36
8,Tennessee,1,30_39,2012,Strep pharyngitis,54
8,Tennessee,1,30_39,2013,Strep pharyngitis,38
8,Tennessee,1,30_39,2014,Strep pharyngitis,45
8,Tennessee,1,30_39,2015,Strep pharyngitis,44
8,Tennessee,1,30_39,2016,Strep pharyngitis,56
8,Tennessee,1,30_39,2017,Strep pharyngitis,31
8,Tennessee,1,30_39,2018,Strep pharyngitis,22
8,Tennessee,1,40_49,2010,Strep pharyngitis,17
8,Tennessee,1,40_49,2011,Strep pharyngitis,35
8,Tennessee,1,40_49,2012,Strep pharyngitis,34
8,Tennessee,1,40_49,2013,Strep pharyngitis,19
8,Tennessee,1,40_49,2014,Strep pharyngitis,29
8,Tennessee,1,40_49,2015,Strep pharyngitis,33
8,Tennessee,1,40_49,2016,Strep pharyngitis,36
8,Tennessee,1,40_49,2017,Strep pharyngitis,21
8,Tennessee,1,40_49,2018,Strep pharyngitis,13
8,Tennessee,1,50_59,2010,Strep pharyngitis,14
8,Tennessee,1,50_59,2011,Strep pharyngitis,19
8,Tennessee,1,50_59,2012,Strep pharyngitis,12
8,Tennessee,1,50_59,2013,Strep pharyngitis,14
8,Tennessee,1,50_59,2014,Strep pharyngitis,18
8,Tennessee,1,50_59,2015,Strep pharyngitis,21
8,Tennessee,1,50_59,2016,Strep pharyngitis,31
8,Tennessee,1,50_59,2017,Strep pharyngitis,18
8,Tennessee,1,50_59,2018,Strep pharyngitis,7
8,Tennessee,1,60_69,2010,Strep pharyngitis,3
8,Tennessee,1,60_69,2011,Strep pharyngitis,5
8,Tennessee,1,60_69,2012,Strep pharyngitis,3
8,Tennessee,1,60_69,2013,Strep pharyngitis,5
8,Tennessee,1,60_69,2014,Strep pharyngitis,3
8,Tennessee,1,60_69,2015,Strep pharyngitis,4
8,Tennessee,1,60_69,2016,Strep pharyngitis,10
8,Tennessee,1,60_69,2017,Strep pharyngitis,1
8,Tennessee,1,60_69,2018,Strep pharyngitis,2
